company,date,time
Amazon.com Inc (AMZN),2018-08-24,Special Report: Morales  indigenous icon  loses support among Bolivia's native people
Amazon.com Inc (AMZN),2018-08-24,Trump Seeks Changes in the International Postal Rate System
Amazon.com Inc (AMZN),2018-08-24,Powell Takes Stage as Draghi  Kuroda Sit It Out: Jackson Hole
Amazon.com Inc (AMZN),2018-08-23,Sales at Gap brand stores worsen  shares fall
Amazon.com Inc (AMZN),2018-08-23,JPMorgan undercuts discount brokerages on trades
Amazon.com Inc (AMZN),2018-08-23,Eventbrite files for IPO
Amazon.com Inc (AMZN),2018-08-23,Stocks - Wall Street Searches for Catalyst as Stocks Open Flat
Amazon.com Inc (AMZN),2018-08-23,Alibaba revenue soars 61%  topping the FAANG + BAT group
Amazon.com Inc (AMZN),2018-08-23,Volkswagen to invest $4 billion to build digital businesses  software
Amazon.com Inc (AMZN),2018-08-22,Asian Equities Mixed Ahead of Fed Meeting; Chinese Stocks Down 
Amazon.com Inc (AMZN),2018-08-22,Xiaomi Tumbles Nearly 20% From IPO Peak 
Amazon.com Inc (AMZN),2018-08-21,Chile's Pinera promises to spur investment with tax reform
Amazon.com Inc (AMZN),2018-08-21,The bull that will not die: S&P 500 back at a record after months on ice
Amazon.com Inc (AMZN),2018-08-21,Superstar Firms Are in Spotlight at Jackson Hole
Amazon.com Inc (AMZN),2018-08-21,Slack just raised a whopping $427 million to become a $7.1 billion company. Now  it has to defeat Microsoft
Amazon.com Inc (AMZN),2018-08-20,Twenty-two states ask U.S. appeals court to reinstate 'net neutrality' rules
Amazon.com Inc (AMZN),2018-08-20,U.S. firms warn next China tariffs to cost Americans from cradle to grave
Amazon.com Inc (AMZN),2018-08-20,Online fashion player Farfetch files for IPO
Amazon.com Inc (AMZN),2018-08-18,Chinese internet stock sell-off may shake faith in FANGs
Amazon.com Inc (AMZN),2018-10-18,Sirius XM  Amazon join forces in push linked to Echo devices
Amazon.com Inc (AMZN),2018-10-18, QTUM Price Rouses on News of AWS China Partnership 
Amazon.com Inc (AMZN),2018-10-18,France's OVH to triple spending to take on Google  Amazon in cloud computing
Amazon.com Inc (AMZN),2018-10-18,'Enough excuses!' France's Le Maire grows impatient over GAFA tax
Amazon.com Inc (AMZN),2018-10-18,Hacked  scammed and on your own: navigating cryptocurrency 'wild west'
Amazon.com Inc (AMZN),2018-10-17,Fashion company Nine West files amended bankruptcy plan
Amazon.com Inc (AMZN),2018-10-17,Trump pulling out of pact that discounted foreign postal deliveries
Amazon.com Inc (AMZN),2018-10-17,Exclusive: Amazon zooms in on central Mexico for large new warehouse
Amazon.com Inc (AMZN),2018-10-17,U.S. holiday hiring hits highest since 2014 as consumer confidence soars
Amazon.com Inc (AMZN),2018-10-17,Qtum Blockchain Becomes Amazon Web Services Partner in China
Amazon.com Inc (AMZN),2018-09-27,Jeff Bezos' Blue Origin to supply engines for Vulcan rocket
Amazon.com Inc (AMZN),2018-09-27,Stocks - S&P Snaps 4-Day Losing Streak as Apple Boosts Tech 
Amazon.com Inc (AMZN),2018-09-27,Airlines Flying High  Tech Stocks Gain Midday; Bed  Bath & Beyond Slumps
Amazon.com Inc (AMZN),2018-09-27,Wall Street pushed higher by Apple  Amazon
Amazon.com Inc (AMZN),2018-09-27,Stocks - Wall Street Opens Slightly Higher Following Fed Day
Amazon.com Inc (AMZN),2018-09-26,Cloud firms take aim at Amazon with data pricing pact
Amazon.com Inc (AMZN),2018-09-26,Amazon turns to toys  home goods in latest brick-and-mortar trial
Amazon.com Inc (AMZN),2018-09-26,Tech companies back U.S. privacy law if it preempts California's
Amazon.com Inc (AMZN),2018-09-26, Australian Blockchain Project Trials Global Transactions on Amazon Cloud 
Amazon.com Inc (AMZN),2018-09-26,Amazon users report Alexa breakdowns across Europe
Amazon.com Inc (AMZN),2018-08-16,Amazon eyes online U.K. healthcare market
Amazon.com Inc (AMZN),2018-08-16,Q2 hedge fund wrapup
Amazon.com Inc (AMZN),2018-08-15,Day Ahead: Top 3 Things to Watch
Amazon.com Inc (AMZN),2018-08-15,U.S. retail sales  manufacturing data bolster third-quarter economic outlook
Amazon.com Inc (AMZN),2018-08-15,From blue lipstick to Facebook Live  home shopping networks refine their pitch
Amazon.com Inc (AMZN),2018-08-15,Macy’s Inc Earnings  Revenue Beat in Q2
Amazon.com Inc (AMZN),2018-08-15,Nasty Earnings Surprises Dog China’s Tech Darlings
Amazon.com Inc (AMZN),2018-08-15,Advance Auto Parts Earnings Miss  Revenue Beats In Q2
Amazon.com Inc (AMZN),2018-08-15,Walmart teams up with Ellen DeGeneres to launch fashion line
Amazon.com Inc (AMZN),2018-08-14,Soros Fund Management adds popular tech names  BlackRock in second quarter
Amazon.com Inc (AMZN),2018-08-13,Liga announces landmark free-to-air deal with Facebook in India
Amazon.com Inc (AMZN),2018-08-13,Wall Street dragged down by fall out from Turkey's plunging lira
Amazon.com Inc (AMZN),2018-08-13,Day Ahead: Top 3 Things to Watch
Amazon.com Inc (AMZN),2018-08-13,"WSJ: India looks to ""level playing field"" with U.S. tech giants"
Amazon.com Inc (AMZN),2018-08-13,Illegal fishing  harm to Amazon forest linked to tax havens: study
Amazon.com Inc (AMZN),2018-08-13,Microsoft releases government cloud product; Nadella sells shares
Amazon.com Inc (AMZN),2018-08-13,Piper Jaffray: Amazon ad revenue could top $16B in two years
Amazon.com Inc (AMZN),2018-08-13,Tesla Proves Most Lucrative  Least Volatile Auto Stock
Amazon.com Inc (AMZN),2018-08-13,Portfolio moves by Greenwoods Asset Management
Amazon.com Inc (AMZN),2018-08-14,Kroger partners with Alibaba in China grocery sales venture
Amazon.com Inc (AMZN),2018-08-14,U.S. hedge funds bet on retail  tech in second-quarter as economy sizzled
Amazon.com Inc (AMZN),2018-08-14,Amazon to open Colombia service center  employ 600 workers
Amazon.com Inc (AMZN),2018-08-14,Home Depot second-quarter sales bounce back after slow start to year
Amazon.com Inc (AMZN),2018-08-14,Tech still all the rage while bears prowl emerging markets: BAML survey
Amazon.com Inc (AMZN),2018-08-14,Advance Auto Parts Earnings  Revenue Beat in Q2
Amazon.com Inc (AMZN),2018-08-14,Home Depot Earnings  Revenue Beat in Q2
Amazon.com Inc (AMZN),2018-08-14,Japan's Don Quijote rides high on rule-breaking reputation
Amazon.com Inc (AMZN),2018-08-13,Icahn reverses position on Cigna-Express Scripts deal
Amazon.com Inc (AMZN),2018-08-17,Wall Street rises on upbeat trade news
Amazon.com Inc (AMZN),2018-08-17,U.S. value stocks capitalize on 'FANG' stumbles  with room to run
Amazon.com Inc (AMZN),2018-08-17,Trump  Erdogan  Bezos – Jackson Hole Rogues: Economy Week Ahead
Amazon.com Inc (AMZN),2018-08-17,Brazil mall executives shrug off looming Amazon.com expansion
Amazon.com Inc (AMZN),2018-08-17,Nordstrom shares climb as e-commerce sales boost quarterly results
Amazon.com Inc (AMZN),2018-08-16,Nordstrom Earnings  Revenue Beat in Q2
Amazon.com Inc (AMZN),2018-08-16,Nvidia forecast lags Wall Street as crypto demand evaporates
Amazon.com Inc (AMZN),2018-08-16,Stocks - Dow Bags Biggest Daily Gain in Months as US-China Concerns Cool
Amazon.com Inc (AMZN),2018-08-16,Indian streaming firm Hotstar sees blended revenues as winning strategy
Amazon.com Inc (AMZN),2018-08-16,Walmart posts biggest U.S. sales rise in a decade  shares soar
Amazon.com Inc (AMZN),2018-08-12,'The Meg' bites off strong $44.5 million debut
Amazon.com Inc (AMZN),2018-08-09,Dropbox results top estimates on higher subscriber additions
Amazon.com Inc (AMZN),2018-08-09,S&P 500  Dow end lower with energy  financials; Tesla falls
Amazon.com Inc (AMZN),2018-08-09,Samsung unveils gaming-friendly Galaxy Note 9 to boost sales
Amazon.com Inc (AMZN),2018-08-09,Viacom shares gain as 'Mission Impossible' powers Paramount
Amazon.com Inc (AMZN),2018-08-09,Amazon releases Alexa Auto SDK for developers
Amazon.com Inc (AMZN),2018-08-09,Which Countries Are Best to Start Blockchain Projects?
Amazon.com Inc (AMZN),2018-08-09,Icahn ratchets up pressure against Cigna-Express Scripts deal
Amazon.com Inc (AMZN),2018-08-09,Top 5 Things To Know In The Market On Thursday
Amazon.com Inc (AMZN),2018-08-09,Aldi takes on U.S. rivals with scores of new products
Amazon.com Inc (AMZN),2018-08-08,Rite Aid and Albertsons terminate merger amid opposition to deal
Amazon.com Inc (AMZN),2018-08-08,Roku's platform drives quarterly revenue beat  shares jump
Amazon.com Inc (AMZN),2018-08-08,Indian regulator clears Walmart's $16 billion acquisition of Flipkart
Amazon.com Inc (AMZN),2018-08-08,Naspers creates new video on demand unit as Netflix rivalry heats up
Amazon.com Inc (AMZN),2018-08-08,CVS Health beats profit estimates  defends PBM business
Amazon.com Inc (AMZN),2018-08-08,Old-line Kroger shows new moves in grocery delivery drive
Amazon.com Inc (AMZN),2018-08-08,Amazon Hits Record High; Nears $1 900 Milestone
Amazon.com Inc (AMZN),2018-08-08,Invesco QQQ ETF (QQQ) July Summary
Amazon.com Inc (AMZN),2018-08-06,Icahn going public with opposition to Cigna/Express Scripts deal  - WSJ
Amazon.com Inc (AMZN),2018-08-06,Stuck in Moscow and no time to refuel your car? startups will do it for you
Amazon.com Inc (AMZN),2018-08-04,Exclusive: India panel wants localization of cloud storage data in possible blow to big tech firms
Amazon.com Inc (AMZN),2018-08-03,Race is on for second place after Apple's $1 trillion valuation
Amazon.com Inc (AMZN),2018-08-03,Wall Street eyes more gains from Apple  its $1 trillion stock
Amazon.com Inc (AMZN),2018-08-03,Investors pull money from U.S. large-cap stocks as tech retains crown: BAML
Amazon.com Inc (AMZN),2018-08-03,Amazon reports 1.7 million pound UK tax bill due to share deductions
Amazon.com Inc (AMZN),2018-08-03,Bezos throws cash  engineers at rocket program as space race accelerates
Amazon.com Inc (AMZN),2018-08-03,Amazon forays into Australia with small loss
Amazon.com Inc (AMZN),2018-08-02,Apple breaches $1 trillion stock market valuation
Amazon.com Inc (AMZN),2018-08-01,Amazon forms U.S. Postal Service lobby group with other companies
Amazon.com Inc (AMZN),2018-08-01,Icahn  with sizable stake in Cigna  to oppose Express Scripts acquisition: WSJ
Amazon.com Inc (AMZN),2018-08-01,Stocks - S&P 500 Closes Lower as Trade-War Jitters Offset Tech Rally
Amazon.com Inc (AMZN),2018-08-01,Apple nears $1 trillion as bright forecast highlights future demand
Amazon.com Inc (AMZN),2018-08-01,Morgan Stanley Says Another Stock Market Correction Coming 
Amazon.com Inc (AMZN),2018-08-01,India's Flipkart unveils loyalty program to counter Amazon Prime
Amazon.com Inc (AMZN),2018-07-31,Weak outlook overshadows tech firm Akamai's profit beat
Amazon.com Inc (AMZN),2018-07-31,U.S. retail sector rebound boosts workers' wages  executive bonuses
Amazon.com Inc (AMZN),2018-07-31,Industrials  tech lead Wall Street gains on renewed trade hopes
Amazon.com Inc (AMZN),2018-07-31,Procter & Gamble sales disappoint after prices get a shave
Amazon.com Inc (AMZN),2018-07-31,MORGAN STANLEY: The stock market is heading for its biggest sell-off of the year — here's how to protect yourself
Amazon.com Inc (AMZN),2018-07-31,Chinese smartphone maker OnePlus to expand retail store presence in India
Amazon.com Inc (AMZN),2018-07-31,Mutual Funds From Amazon? A Prime Opportunity  Says One Research Firm  
Amazon.com Inc (AMZN),2018-07-30,GE hires bankers to mull sale of digital assets: WSJ
Amazon.com Inc (AMZN),2018-07-30,Stocks - S&P 500 Closes Lower as Tech Wreck Weighs 
Amazon.com Inc (AMZN),2018-07-30,Bitcoin slips below $8 000 as investors step away from risk
Amazon.com Inc (AMZN),2018-07-30,Nasdaq drops as FAANG growth worries persist
Amazon.com Inc (AMZN),2018-07-30,Stocks - Netflix  Twitter Sink Midday as Tech Turmoil Continues
Amazon.com Inc (AMZN),2018-07-30,Walmart stumbles with its 'last mile' package delivery plan
Amazon.com Inc (AMZN),2018-08-02,Apple  $1 Trillion and Stock Market Bubbles
Amazon.com Inc (AMZN),2018-08-02,S&P 500  Nasdaq rise as Apple hits $1 trillion mark
Amazon.com Inc (AMZN),2018-08-02,Stocks - S&P 500 Closes Higher  Apple's $1-Trillion Valuation Lifts Tech
Amazon.com Inc (AMZN),2018-08-02,Gift store chain Brookstone files for bankruptcy
Amazon.com Inc (AMZN),2018-08-02,Italian watchdog fines Amazon for unauthorized postal services
Amazon.com Inc (AMZN),2018-08-02,Blue Apron shares sink as customers ditch its meal-kits
Amazon.com Inc (AMZN),2018-08-02,As Apple Claws to $1 Trillion  Ghost of Past Giants Haunt It
Amazon.com Inc (AMZN),2018-08-02,This is What Apple Needs to Reach a $1 Trillion Market Cap 
Amazon.com Inc (AMZN),2018-08-02,Amazon forms USPS lobby group
Amazon.com Inc (AMZN),2018-08-01,Lawsuit claims Walmart stole technology to keep produce fresh
Amazon.com Inc (AMZN),2018-07-26,Amazon earnings skyrocket on cloud computing  advertising
Amazon.com Inc (AMZN),2018-07-26,Amazon beats estimates  Wall St. breathes sigh of relief
Amazon.com Inc (AMZN),2018-07-26,Day Ahead: Top 3 Things to Watch
Amazon.com Inc (AMZN),2018-07-26,Zuckerberg loses $16 billion in record Facebook fall
Amazon.com Inc (AMZN),2018-07-26,S&P 500 Closes Lower as Facebook Selloff Tanks Tech 
Amazon.com Inc (AMZN),2018-07-26,Pentagon opens competition for $10 billion cloud contract
Amazon.com Inc (AMZN),2018-07-26,Facebook rattles Nasdaq  but trade optimism boosts Dow
Amazon.com Inc (AMZN),2018-07-26,Stock market newbie Spotify hits targets  plays down challenges
Amazon.com Inc (AMZN),2018-07-26,Stocks - Facebook Still Tanking Midday; Amazon  Twitter  PayPal off Too 
Amazon.com Inc (AMZN),2018-07-26,Stocks- Facebook Pulls Nasdaq Down After Opening Bell
Amazon.com Inc (AMZN),2018-07-30,India looking to compel e-commerce  social media firms to store data locally
Amazon.com Inc (AMZN),2018-07-30,Stocks - Nasdaq Opens Lower as Tech Stocks Fall
Amazon.com Inc (AMZN),2018-07-30,Germany plans crackdown on online shopping tax fraud
Amazon.com Inc (AMZN),2018-07-28,Walmart aims for Middle America with streaming service
Amazon.com Inc (AMZN),2018-07-28,Indian truckers end strike after eight days
Amazon.com Inc (AMZN),2018-07-27,Advisory firm ISS recommends against Rite Aid sale to Albertsons
Amazon.com Inc (AMZN),2018-07-27,YouTube plans original programing in India  Japan and other markets
Amazon.com Inc (AMZN),2018-07-27,Stocks - S&P 500 Closes Lower as Twitter  Intel Selloff Trigger Tech Rout
Amazon.com Inc (AMZN),2018-07-27,IBM wins $83 million from Groupon in internet patent fight
Amazon.com Inc (AMZN),2018-07-27,Intel shares slip on fears of AMD data center chip challenge
Amazon.com Inc (AMZN),2018-07-25,PayPal quarterly profit beats estimates; forecast falls short
Amazon.com Inc (AMZN),2018-07-25,Germany planning crackdown on online tax evasion: paper
Amazon.com Inc (AMZN),2018-07-25,Wall St. rises as Trump touts EU trade concessions
Amazon.com Inc (AMZN),2018-07-25,Manchester United launch team channel on streaming services
Amazon.com Inc (AMZN),2018-07-25,GrubHub tops estimates as more customers order online  stock hits record
Amazon.com Inc (AMZN),2018-07-25,Pharma's middlemen see shares suffer as challenges grow
Amazon.com Inc (AMZN),2018-07-25,Amazon expands in Cape Town  stepping up cloud rivalry with Microsoft
Amazon.com Inc (AMZN),2018-07-25,Head of Amazon Studios to depart
Amazon.com Inc (AMZN),2018-07-24,Amazon.com's film studio chief Ropell to depart
Amazon.com Inc (AMZN),2018-07-24,Ivanka Trump closes fashion line to focus on helping her father
Amazon.com Inc (AMZN),2018-07-26,Weekly Comic: Facebook’s Grim Forecast Drags Down #FAANG stocks
Amazon.com Inc (AMZN),2018-07-26,Amazon's face ID tool mismatched 28 members of Congress to mugshots: ACLU
Amazon.com Inc (AMZN),2018-07-26,Monro  Inc. teams up with Amazon to provide tire installation services
Amazon.com Inc (AMZN),2018-07-26,Stocks- U.S. Futures Mixed as Facebook Weighs on Nasdaq 
Amazon.com Inc (AMZN),2018-07-26, Qtum DApp Platform Joins Amazon Web Services 
Amazon.com Inc (AMZN),2018-07-26,Tech set to crater at the open
Amazon.com Inc (AMZN),2018-07-26,Top 5 Things To Know In The Market On Thursday
Amazon.com Inc (AMZN),2018-07-26,China's Huawei to raise annual R&D budget to at least $15 billion
Amazon.com Inc (AMZN),2018-07-26,Retailers set sights on Facebook  Google ad revenue
Amazon.com Inc (AMZN),2018-07-25,Facebook's grim forecast: privacy push will erode profits for years
Amazon.com Inc (AMZN),2018-07-24,S&P  Dow rise as Alphabet results boost earnings optimism
Amazon.com Inc (AMZN),2018-07-24,Stocks - Wall Street Surges on Strong Earnings Results
Amazon.com Inc (AMZN),2018-07-23,Alphabet trounces profit estimates as Google reins in costs
Amazon.com Inc (AMZN),2018-07-23,S&P 500 index rises as climbing yields boost financial sector stocks
Amazon.com Inc (AMZN),2018-07-23,Stocks - Dow Closes Modestly Lower; Google Q2 Earnings Top Estimates
Amazon.com Inc (AMZN),2018-07-23,"Trump slams Washington Post as ""Lobbyist for Amazon"" in Tweet"
Amazon.com Inc (AMZN),2018-07-23,Further FAANG Disappointments Could Be Detrimental: Taking Stock
Amazon.com Inc (AMZN),2018-07-23,JP Morgan Expects Big Things Out of Amazon Earnings  
Amazon.com Inc (AMZN),2018-07-23,Top 5 Things To Know In The Market On Monday: Trump  Iran  Google
Amazon.com Inc (AMZN),2018-07-23,Economic Calendar: Top Things To Watch 
Amazon.com Inc (AMZN),2018-07-22,Europeans press for digital tax at G20 meeting
Amazon.com Inc (AMZN),2018-07-22,Box Office: 'Equalizer 2' Narrowly Edges Past 'Mamma Mia! Here We Go Again' to Land at No. 1
Amazon.com Inc (AMZN),2018-07-22,Economic Calendar - Top 5 Things To Watch This Week: Trade  Earnings  GDP
Amazon.com Inc (AMZN),2018-07-21,Amazon  Toyota  Alcoa attempt to counter tariffs
Amazon.com Inc (AMZN),2018-07-20,Amazon  Toyota  Alcoa and others working to counter Trump's tariff plans
Amazon.com Inc (AMZN),2018-07-20,Wall Street slips as trade worries dampen upbeat earnings
Amazon.com Inc (AMZN),2018-07-20,Microsoft shares at all-time high after bumper results
Amazon.com Inc (AMZN),2018-07-20, Verge (XVG) Technical Analysis: Big Plans Ahead but Looking Bearish in the Short Term 
Amazon.com Inc (AMZN),2018-07-19,At patent trial  Groupon casts IBM as shaking down other tech companies
Amazon.com Inc (AMZN),2018-07-19,Many Japanese companies see inflation of less than 1 percent as appropriate: Reuters poll
Amazon.com Inc (AMZN),2018-07-18,EU order against Google opens new doors for mobile industry
Amazon.com Inc (AMZN),2018-07-18,EBay revenue misses as weak U.S. sporting season hits StubHub
Amazon.com Inc (AMZN),2018-07-18,Oaktree's Marks bullish on emerging market stocks  real estate debt
Amazon.com Inc (AMZN),2018-07-18,Hyundai sets up showroom on Amazon
Amazon.com Inc (AMZN),2018-07-18,Amazon.com's stock market value hits $900 billion  threatens Apple
Amazon.com Inc (AMZN),2018-07-18,S&P hovers at five-month highs  Amazon hits $900 billion market cap
Amazon.com Inc (AMZN),2018-07-18,Amazon in talks to invest in India's MedPlus: FactorDaily
Amazon.com Inc (AMZN),2018-07-18,The Amazon-Whole Foods deal has barely made a dent in US grocery prices  despite fears of a price war
Amazon.com Inc (AMZN),2018-07-18,Stocks - Morgan Stanley  CSX  United Jump in Pre-market  Google Drops
Amazon.com Inc (AMZN),2018-07-18, Oracle Blockchain Cloud Service Now Available for All Potential Clients 
Amazon.com Inc (AMZN),2018-07-19,Microsoft beats Wall Street targets on cloud services revenue
Amazon.com Inc (AMZN),2018-07-19,Day Ahead: Top 3 Things to Watch 
Amazon.com Inc (AMZN),2018-07-19,Deep reefs won't be 'twilight zone' refuge for fish  corals: study
Amazon.com Inc (AMZN),2018-07-19,Comcast concedes to Disney in bidding war for Fox assets
Amazon.com Inc (AMZN),2018-07-19,New Tariffs Will Hit Tech Far And Wide  
Amazon.com Inc (AMZN),2018-07-19,Stocks-  U.S. Futures Fall Ahead of Earnings  Trade Tension Worry 
Amazon.com Inc (AMZN),2018-07-19, Digital Asset Adds Three Top Executives to Board 
Amazon.com Inc (AMZN),2018-07-19,Morgan Stanley: Strong Earnings Won't Power Up Stock Market 
Amazon.com Inc (AMZN),2018-07-19,Amazon hands goodwill to eBay with move to shut Australians out of overseas sites
Amazon.com Inc (AMZN),2018-07-18,Speakers  TVs  Kleenex in demand on Amazon Prime Day
Amazon.com Inc (AMZN),2018-08-16,J.C. Penney sinks 27 percent on forecast cut  fashion falls flat
Amazon.com Inc (AMZN),2018-08-16,Stocks - Cisco Gains Midday  Lifting Telecom Shares
Amazon.com Inc (AMZN),2018-08-16,Kroger begins tests of driverless grocery delivery in Arizona
Amazon.com Inc (AMZN),2018-08-16,Crossover Health  a little-known startup that got a big boost when Apple picked it to run medical clinics for staff  is ramping up big time
Amazon.com Inc (AMZN),2018-08-16,Exclusive: Amazon considering UK insurance comparison site - sources
Amazon.com Inc (AMZN),2018-08-16,JD.com's Losses Surge Alongside Soaring Spending on Expansion
Amazon.com Inc (AMZN),2018-08-16,Russians Buy Apple  Amazon as Sanctions Push Investment Overseas
Amazon.com Inc (AMZN),2018-08-16,Walmart Earnings  Revenue Beat in Q2
Amazon.com Inc (AMZN),2018-08-16,Jd.Com Inc Adr Earnings  Revenue Miss in Q2
Amazon.com Inc (AMZN),2018-08-16,Top 5 Things to Know in The Market on Thursday
Amazon.com Inc (AMZN),2018-07-17,Netflix: Was that a speed bump or brick wall?
Amazon.com Inc (AMZN),2018-07-17,Stocks - Netflix Tanks in Pre-market; Goldman Higher after Earnings
Amazon.com Inc (AMZN),2018-07-17,Funds cut global equity holdings  cite trade war risk: BAML poll
Amazon.com Inc (AMZN),2018-07-17,Walmart  Microsoft in partnership to use cloud tech
Amazon.com Inc (AMZN),2018-07-17,Top 5 Things To Know In The Market On Tuesday
Amazon.com Inc (AMZN),2018-07-17,Prime Day boosts Bezos and Amazon
Amazon.com Inc (AMZN),2018-07-17,IBM in patent dispute with Groupon
Amazon.com Inc (AMZN),2018-07-16,IBM seeks $167 million from Groupon in dispute over early internet patents
Amazon.com Inc (AMZN),2018-07-16,Netflix shares tank after big miss on subscriber growth
Amazon.com Inc (AMZN),2018-07-16,Amazon suffers glitch during summer marketing event
Amazon.com Inc (AMZN),2018-08-30,Venezuelan immigrants survive on the streets in Brazil
Amazon.com Inc (AMZN),2018-08-30,Amazon Tops $2 000 for First Time Ever on its Way to $1 Trillion Milestone
Amazon.com Inc (AMZN),2018-08-30,Alphabet could surge 20% — and it’s all thanks to Waymo  Morgan Stanley says
Amazon.com Inc (AMZN),2018-08-30,Stocks - Wall Street Eases at Open; Amazon to $1 Trillion?
Amazon.com Inc (AMZN),2018-08-30,Auction battle looms for Comcast and Fox as Sky bidding deadline nears
Amazon.com Inc (AMZN),2018-08-30,Weekly Comic: Amazon Set to Join Exclusive $1 Trillion Club
Amazon.com Inc (AMZN),2018-08-30,Stocks - Campbell Soup Swings Pre-market; Apple  Amazon Rise; Dollar General Falls
Amazon.com Inc (AMZN),2018-08-30,Stocks - U.S. Futures Drop As Trade Focus Switches to China
Amazon.com Inc (AMZN),2018-08-30,Bezos  Buffett Bet On a $250 Billion Unclaimed Internet Market
Amazon.com Inc (AMZN),2018-08-29, Blockchain-Oriented Dfinity Raises Funds From Andreessen Horowitz  Polychain Capital 
Amazon.com Inc (AMZN),2018-07-18,Top 5 Things To Know In The Market On Wednesday
Amazon.com Inc (AMZN),2018-07-17,Asian Equities Edge Higher After Powell Testimony; Japan  EU Sign Trade Agreement
Amazon.com Inc (AMZN),2018-07-17,TV streaming services overtake pay-TV in Britain: Ofcom
Amazon.com Inc (AMZN),2018-07-17,Amazon Prime Day. Small to medium businesses rake in over $1B
Amazon.com Inc (AMZN),2018-07-17,Wall St. climbs on Powell comments  earnings
Amazon.com Inc (AMZN),2018-07-17,Stocks - Nasdaq Closes at Record High as Netflix Pares Losses
Amazon.com Inc (AMZN),2018-07-17,Netflix shares take hit as subscriber slip hints at 'lumpy' road ahead
Amazon.com Inc (AMZN),2018-07-17,Stocks - Wall Street Falls as Netflix Weighs on Tech Stocks
Amazon.com Inc (AMZN),2018-07-17,Amazon  MLB add machine-learned stats to cloud deal
Amazon.com Inc (AMZN),2018-07-17,UPS tests 'smart lock' technology in New York apartment buildings
Amazon.com Inc (AMZN),2018-07-16,Warren Buffett donates $3.4 billion to Gates' and family charities
Amazon.com Inc (AMZN),2018-07-16,Amazon's site crashes at Prime Day launch
Amazon.com Inc (AMZN),2018-07-16,Stocks - Nasdaq Closes Lower; Netflix Sinks as Revenue  Guidance Misses
Amazon.com Inc (AMZN),2018-07-16,Wall Street flat as oil slump offsets earnings optimism
Amazon.com Inc (AMZN),2018-07-16,Fox shares drop as prospects of new Comcast bid fade
Amazon.com Inc (AMZN),2018-07-16,Amazon workers strike ahead of today's Prime Day event
Amazon.com Inc (AMZN),2018-07-16,Stocks- Wall Street Flat as Oil Prices Weigh on Earnings Results
Amazon.com Inc (AMZN),2018-07-16,Amazon workers strike in Germany  joining action in Spain and Poland
Amazon.com Inc (AMZN),2018-07-16,Two Firms Lift Amazon Stock Price Targets 
Amazon.com Inc (AMZN),2018-07-16,FANG surge leads stock market recovery  putting Netflix in spotlight
Amazon.com Inc (AMZN),2018-07-13,Netflix taken to court in India over portrayal of former PM
Amazon.com Inc (AMZN),2018-07-13,Chinese imports to U.S. ports start peaking early amid tariff threat
Amazon.com Inc (AMZN),2018-07-13, Token Talk: Dx Chain ICO and GAMB ICO review 
Amazon.com Inc (AMZN),2018-07-13,Silicon Valley employees flex newfound political muscles
Amazon.com Inc (AMZN),2018-07-12,Wall Street bounces back; technology  industrials lead
Amazon.com Inc (AMZN),2018-07-12,CNBC: Amazon  Xealth plan healthcare delivery pilot
Amazon.com Inc (AMZN),2018-07-12,Equinix expands AWS collaboration in Latin America
Amazon.com Inc (AMZN),2018-07-12,Microsoft hits new high  $800B market cap
Amazon.com Inc (AMZN),2018-07-12,Cloud data warehouse comes to Azure after Walmart pressure
Amazon.com Inc (AMZN),2018-07-12,Sky shares leap as Comcast and Fox lock horns in bid battle
Amazon.com Inc (AMZN),2018-07-15,Top-Grade Iron Ore May Spike to $100
Amazon.com Inc (AMZN),2018-07-15,Box Office: 'Skyscraper' Gets Rocky Start as 'Hotel Transylvania 3' Checks In at No. 1
Amazon.com Inc (AMZN),2018-07-14,Telegraph: Amazon plans smart television  TV service
Amazon.com Inc (AMZN),2018-07-13,Golf: Jacklin says Hoylake memories may serve to inspire Woods
Amazon.com Inc (AMZN),2018-07-13,Top 5 Things That Moved Markets This Past Week
Amazon.com Inc (AMZN),2018-07-13,Cisco sinks on report Amazon wading into networking equipment
Amazon.com Inc (AMZN),2018-07-13,Exclusive: Jeff Bezos plans to charge at least $200 000 for space rides - sources
Amazon.com Inc (AMZN),2018-07-13,Microsoft seeks regulation of facial recognition technology
Amazon.com Inc (AMZN),2018-07-13,Trade policy uncertainty could bolster U.S. defensive stock sectors
Amazon.com Inc (AMZN),2018-07-13,Netflix topples HBO in Emmy nominations  but 'Game of Thrones' still rules
Amazon.com Inc (AMZN),2018-07-10,Amazon ties Whole Foods to Prime Day  plans Ottawa fulfillment center
Amazon.com Inc (AMZN),2018-07-10,Stocks- Wall Street Modestly Higher as Earnings in Focus
Amazon.com Inc (AMZN),2018-07-10,Amazon to build new fulfillment center in Ottawa  create 600 jobs
Amazon.com Inc (AMZN),2018-07-10, ConsenSys’ Kaleido Expands Blockchain Services into Asia Pacific 
Amazon.com Inc (AMZN),2018-07-10,Grab launches grocery delivery service in race for growth
Amazon.com Inc (AMZN),2018-07-09,EU Google decision delayed to next week  source says  as Trump visits
Amazon.com Inc (AMZN),2018-07-09,Invesco QQQ ETF (QQQ) June Summary
Amazon.com Inc (AMZN),2018-07-09,Alibaba  BT discuss cloud partnership
